State,State Code,Year,Year Code,Race,Ten-Year Age Groups,Ten-Year Age Groups Code,Drug/Alcohol Induced Causes,Drug/Alcohol Induced Causes Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Maryland,24,2008,2008,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,39,354187,11.0,7.8,15.1,1.8
Maryland,24,2008,2008,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,68,720479,9.4,7.3,12,1.1
Maryland,24,2009,2009,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,137,653135,21.0,17.5,24.5,1.8
Maryland,24,2009,2009,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,13,653135,Unreliable,1.1,3.4,0.6
Maryland,24,2009,2009,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,163,736266,22.1,18.7,25.5,1.7
Maryland,24,2009,2009,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,39,0,0.0,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,249,849537,29.3,25.7,33,1.9
Maryland,24,2009,2009,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,95,0,0.0,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,106,0,0.0,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,78,0,0.0,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,19,367022,Unreliable,3.1,8.1,1.2
Maryland,24,2009,2009,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,40,0,0.0,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Maryland,24,2009,2009,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,14,218282,Unreliable,3.5,10.8,1.7
Maryland,24,2010,2010,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,70,720223,9.7,7.6,12.3,1.2
Maryland,24,2010,2010,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,137,0,0.0,0,0,0
Maryland,24,2010,2010,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,152,720438,21.1,17.7,24.5,1.7
Maryland,24,2010,2010,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,35,720438,4.9,3.4,6.8,0.8
Maryland,24,2010,2010,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,203,853554,23.8,20.5,27.1,1.7
Maryland,24,2010,2010,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,105,0,0.0,0,0,0
Maryland,24,2010,2010,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,81,671901,12.1,9.6,15,1.3
Maryland,24,2010,2010,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,86,671901,12.8,10.2,15.8,1.4
Maryland,24,2010,2010,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Maryland,24,2010,2010,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,33,0,0.0,0,0,0
Maryland,24,2011,2011,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,71,0,0.0,0,0,0
Maryland,24,2011,2011,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,161,0,0.0,0,0,0
Maryland,24,2011,2011,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,14,681267,Unreliable,1.1,3.4,0.5
Maryland,24,2011,2011,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,139,701282,19.8,16.5,23.1,1.7
Maryland,24,2011,2011,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,32,0,0.0,0,0,0
Maryland,24,2011,2011,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,219,848864,25.8,22.4,29.2,1.7
Maryland,24,2011,2011,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,94,0,0.0,0,0,0
Maryland,24,2011,2011,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,93,0,0.0,0,0,0
Maryland,24,2011,2011,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,96,699934,13.7,11.1,16.7,1.4
Maryland,24,2011,2011,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,14,391120,Unreliable,2,6,1
Maryland,24,2011,2011,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,35,391120,8.9,6.2,12.4,1.5
Maryland,24,2011,2011,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,12,219509,Unreliable,2.8,9.5,1.6
Maryland,24,2012,2012,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,84,0,0.0,0,0,0
Maryland,24,2012,2012,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,169,698221,24.2,20.6,27.9,1.9
Maryland,24,2012,2012,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,172,691868,24.9,21.1,28.6,1.9
Maryland,24,2012,2012,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,18,691868,Unreliable,1.5,4.1,0.6
Maryland,24,2012,2012,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,257,0,0.0,0,0,0
Maryland,24,2012,2012,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,97,0,0.0,0,0,0
Maryland,24,2012,2012,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,123,708098,17.4,14.3,20.4,1.6
Maryland,24,2012,2012,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,90,0,0.0,0,0,0
Maryland,24,2012,2012,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,23,419101,5.5,3.5,8.2,1.1
Maryland,24,2012,2012,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,30,419101,7.2,4.8,10.2,1.3
Maryland,24,2012,2012,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,11,220154,Unreliable,2.5,8.9,1.5
Maryland,24,2012,2012,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Maryland,24,2013,2013,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,78,711149,11.0,8.7,13.7,1.2
Maryland,24,2013,2013,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,215,714404,30.1,26.1,34.1,2.1
Maryland,24,2013,2013,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,18,714404,Unreliable,1.5,4,0.6
Maryland,24,2013,2013,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,170,682061,24.9,21.2,28.7,1.9
Maryland,24,2013,2013,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,33,0,0.0,0,0,0
Maryland,24,2013,2013,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,252,828818,30.4,26.7,34.2,1.9
Maryland,24,2013,2013,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,88,0,0.0,0,0,0
Maryland,24,2013,2013,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,133,719434,18.5,15.3,21.6,1.6
Maryland,24,2013,2013,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,99,0,0.0,0,0,0
Maryland,24,2013,2013,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,17,0,Unreliable,0,0,0
Maryland,24,2013,2013,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,38,442848,8.6,6.1,11.8,1.4
Maryland,24,2013,2013,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,17,223370,Unreliable,4.4,12.2,1.8
Maryland,24,2014,2014,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,90,0,0.0,0,0,0
Maryland,24,2014,2014,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,235,0,0.0,0,0,0
Maryland,24,2014,2014,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,13,725737,Unreliable,1,3.1,0.5
Maryland,24,2014,2014,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,213,676373,31.5,27.3,35.7,2.2
Maryland,24,2014,2014,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,26,676373,3.8,2.5,5.6,0.8
Maryland,24,2014,2014,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,297,816023,36.4,32.3,40.5,2.1
Maryland,24,2014,2014,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,86,816023,10.5,8.4,13,1.1
Maryland,24,2014,2014,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,186,731868,25.4,21.8,29.1,1.9
Maryland,24,2014,2014,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,88,731868,12.0,9.6,14.8,1.3
Maryland,24,2014,2014,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,31,0,0.0,0,0,0
Maryland,24,2014,2014,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,47,0,0.0,0,0,0
Maryland,24,2014,2014,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,11,227421,Unreliable,2.4,8.7,1.5
Maryland,24,2014,2014,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,12,227421,Unreliable,2.7,9.2,1.5
Maryland,24,2015,2015,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,100,698686,14.3,11.5,17.1,1.4
Maryland,24,2015,2015,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,305,735907,41.4,36.8,46.1,2.4
Maryland,24,2015,2015,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,270,0,0.0,0,0,0
Maryland,24,2015,2015,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,37,671503,5.5,3.9,7.6,0.9
Maryland,24,2015,2015,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,341,0,0.0,0,0,0
Maryland,24,2015,2015,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,81,0,0.0,0,0,0
Maryland,24,2015,2015,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,226,745660,30.3,26.4,34.3,2
Maryland,24,2015,2015,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,104,0,0.0,0,0,0
Maryland,24,2015,2015,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,39,0,0.0,0,0,0
Maryland,24,2015,2015,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,43,481420,8.9,6.5,12,1.4
Maryland,24,2015,2015,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,13,231618,Unreliable,3,9.6,1.6
Massachusetts,25,1999,1999,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Massachusetts,25,1999,1999,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,13,60282,Unreliable,11.5,36.9,6
Massachusetts,25,1999,1999,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,42,0,0.0,0,0,0
Massachusetts,25,1999,1999,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,119,875342,13.6,11.2,16,1.2
Massachusetts,25,1999,1999,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,14,0,Unreliable,0,0,0
Massachusetts,25,1999,1999,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,186,996948,18.7,16,21.3,1.4
Massachusetts,25,1999,1999,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,67,0,0.0,0,0,0
Massachusetts,25,1999,1999,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,93,815898,11.4,9.2,14,1.2
Massachusetts,25,1999,1999,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,113,815898,13.8,11.3,16.4,1.3
Massachusetts,25,1999,1999,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,20,517655,3.9,2.4,6,0.9
Massachusetts,25,1999,1999,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,67,517655,12.9,10,16.4,1.6
Massachusetts,25,1999,1999,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,51,422596,12.1,9,15.9,1.7
Massachusetts,25,1999,1999,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,21,308936,6.8,4.2,10.4,1.5
Massachusetts,25,2000,2000,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,14,80374,Unreliable,9.5,29.2,4.7
Massachusetts,25,2000,2000,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,14,62813,Unreliable,12.2,37.4,6
Massachusetts,25,2000,2000,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,41,736605,5.6,4,7.6,0.9
Massachusetts,25,2000,2000,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,85,0,0.0,0,0,0
Massachusetts,25,2000,2000,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Massachusetts,25,2000,2000,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,186,0,0.0,0,0,0
Massachusetts,25,2000,2000,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,65,1000182,6.5,5,8.3,0.8
Massachusetts,25,2000,2000,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,104,837526,12.4,10,14.8,1.2
Massachusetts,25,2000,2000,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,112,837526,13.4,10.9,15.8,1.3
Massachusetts,25,2000,2000,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,11,528722,Unreliable,1,3.7,0.6
Massachusetts,25,2000,2000,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,57,0,0.0,0,0,0
Massachusetts,25,2000,2000,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,56,419015,13.4,10.1,17.4,1.8
Massachusetts,25,2000,2000,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,21,0,0.0,0,0,0
Massachusetts,25,2001,2001,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,18,83889,Unreliable,12.7,33.9,5.1
Massachusetts,25,2001,2001,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,25,67273,37.2,24,54.9,7.4
Massachusetts,25,2001,2001,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,59,0,0.0,0,0,0
Massachusetts,25,2001,2001,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,144,823487,17.5,14.6,20.3,1.5
Massachusetts,25,2001,2001,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,10,0,Unreliable,0,0,0
Massachusetts,25,2001,2001,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,261,0,0.0,0,0,0
Massachusetts,25,2001,2001,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,74,0,0.0,0,0,0
Massachusetts,25,2001,2001,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,154,0,0.0,0,0,0
Massachusetts,25,2001,2001,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,106,868955,12.2,9.9,14.5,1.2
Massachusetts,25,2001,2001,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,19,545116,Unreliable,2.1,5.4,0.8
Massachusetts,25,2001,2001,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,70,0,0.0,0,0,0
Massachusetts,25,2001,2001,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,12,411498,Unreliable,1.5,5.1,0.8
Massachusetts,25,2001,2001,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,37,411498,9.0,6.3,12.4,1.5
Massachusetts,25,2001,2001,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,18,0,Unreliable,0,0,0
Massachusetts,25,2002,2002,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,16,0,Unreliable,0,0,0
Massachusetts,25,2002,2002,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,20,0,0.0,0,0,0
Massachusetts,25,2002,2002,Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,63,0,0.0,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,148,0,0.0,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,12,803683,Unreliable,0.8,2.6,0.4
Massachusetts,25,2002,2002,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,234,980044,23.9,20.8,26.9,1.6
Massachusetts,25,2002,2002,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,74,0,0.0,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,178,872299,20.4,17.4,23.4,1.5
Massachusetts,25,2002,2002,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,132,872299,15.1,12.6,17.7,1.3
Massachusetts,25,2002,2002,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,33,0,0.0,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,90,0,0.0,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,11,404731,Unreliable,1.4,4.9,0.8
Massachusetts,25,2002,2002,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,37,404731,9.1,6.4,12.6,1.5
Massachusetts,25,2002,2002,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,15,0,Unreliable,0,0,0
Massachusetts,25,2002,2002,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,20,315984,6.3,3.9,9.8,1.4
Massachusetts,25,2003,2003,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,25,0,0.0,0,0,0
Massachusetts,25,2003,2003,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,22,73202,30.1,18.8,45.5,6.4
Massachusetts,25,2003,2003,Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,17,43861,Unreliable,22.6,62.1,9.4
Massachusetts,25,2003,2003,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,87,775140,11.2,9,13.8,1.2
Massachusetts,25,2003,2003,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,157,0,0.0,0,0,0
Massachusetts,25,2003,2003,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,301,961058,31.3,27.8,34.9,1.8
Massachusetts,25,2003,2003,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,76,961058,7.9,6.2,9.9,0.9
Massachusetts,25,2003,2003,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,197,882684,22.3,19.2,25.4,1.6
Massachusetts,25,2003,2003,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,135,882684,15.3,12.7,17.9,1.3
Massachusetts,25,2003,2003,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,26,607523,4.3,2.8,6.3,0.8
Massachusetts,25,2003,2003,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,71,0,0.0,0,0,0
Massachusetts,25,2003,2003,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,18,399910,Unreliable,2.7,7.1,1.1
Massachusetts,25,2003,2003,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,50,0,0.0,0,0,0
Massachusetts,25,2003,2003,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,27,0,0.0,0,0,0
Massachusetts,25,2004,2004,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Massachusetts,25,2004,2004,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,19,75127,Unreliable,15.2,39.5,5.8
Massachusetts,25,2004,2004,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,67,780679,8.6,6.7,10.9,1
Massachusetts,25,2004,2004,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,115,760914,15.1,12.4,17.9,1.4
Massachusetts,25,2004,2004,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Massachusetts,25,2004,2004,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,237,939089,25.2,22,28.5,1.6
Massachusetts,25,2004,2004,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,62,939089,6.6,5.1,8.5,0.8
Massachusetts,25,2004,2004,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,174,0,0.0,0,0,0
Massachusetts,25,2004,2004,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,141,0,0.0,0,0,0
Massachusetts,25,2004,2004,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,42,633101,6.6,4.8,9,1
Massachusetts,25,2004,2004,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,66,0,0.0,0,0,0
Massachusetts,25,2004,2004,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,40,395466,10.1,7.2,13.8,1.6
Massachusetts,25,2004,2004,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Massachusetts,25,2005,2005,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,25,0,0.0,0,0,0
Massachusetts,25,2005,2005,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,31,77373,40.1,27.2,56.9,7.2
Massachusetts,25,2005,2005,Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,11,49654,Unreliable,11.1,39.6,6.7
Massachusetts,25,2005,2005,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,79,790010,10.0,7.9,12.5,1.1
Massachusetts,25,2005,2005,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,136,0,0.0,0,0,0
Massachusetts,25,2005,2005,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,256,0,0.0,0,0,0
Massachusetts,25,2005,2005,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,62,0,0.0,0,0,0
Massachusetts,25,2005,2005,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,250,904145,27.7,24.2,31.1,1.7
Massachusetts,25,2005,2005,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,145,904145,16.0,13.4,18.6,1.3
Massachusetts,25,2005,2005,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,46,656655,7.0,5.1,9.3,1
Massachusetts,25,2005,2005,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,86,656655,13.1,10.5,16.2,1.4
Massachusetts,25,2005,2005,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,34,392201,8.7,6,12.1,1.5
Massachusetts,25,2005,2005,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,15,311797,Unreliable,2.7,7.9,1.2
Massachusetts,25,2005,2005,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,19,311797,Unreliable,3.7,9.5,1.4
Massachusetts,25,2006,2006,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,14,96519,Unreliable,7.9,24.3,3.9
Massachusetts,25,2006,2006,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,29,0,0.0,0,0,0
Massachusetts,25,2006,2006,Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,23,52862,43.5,27.6,65.3,9.1
Massachusetts,25,2006,2006,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,75,0,0.0,0,0,0
Massachusetts,25,2006,2006,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,175,0,0.0,0,0,0
Massachusetts,25,2006,2006,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,11,0,Unreliable,0,0,0
Massachusetts,25,2006,2006,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,250,897862,27.8,24.4,31.3,1.8
Massachusetts,25,2006,2006,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,39,897862,4.3,3.1,5.9,0.7
Massachusetts,25,2006,2006,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,326,0,0.0,0,0,0
Massachusetts,25,2006,2006,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,153,914313,16.7,14.1,19.4,1.4
Massachusetts,25,2006,2006,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,96,0,0.0,0,0,0
Massachusetts,25,2006,2006,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,100,680182,14.7,11.8,17.6,1.5
Massachusetts,25,2006,2006,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,14,0,Unreliable,0,0,0
Massachusetts,25,2006,2006,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,28,392258,7.1,4.7,10.3,1.3
Massachusetts,25,2006,2006,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,12,307949,Unreliable,2,6.8,1.1
Massachusetts,25,2006,2006,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,17,307949,Unreliable,3.2,8.8,1.3
Massachusetts,25,2007,2007,Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,18,99262,Unreliable,10.7,28.7,4.3
Massachusetts,25,2007,2007,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,27,0,0.0,0,0,0
Massachusetts,25,2007,2007,Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,20,56289,35.5,21.7,54.9,7.9
Massachusetts,25,2007,2007,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,71,0,0.0,0,0,0
Massachusetts,25,2007,2007,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,175,0,0.0,0,0,0
